user_id,set_group_dt,group,item,has_gold,price,purchase_date,platform
usr_421,2024-05-31 0:16:43,0,timed_2_4,0,49.99,7/20/2024,iOS
usr_201,2024-05-30 16:28:26,1,timed_2_1,1,6.99,7/20/2024,iOS
usr_504,2024-07-15 4:43:54,0,timed_2_1,1,6.99,7/20/2024,Android
usr_504,2024-07-15 4:43:54,0,prog_a_15,1,14.99,7/20/2024,Android
usr_47,2024-06-20 0:57:06,0,timed_2_1,1,6.99,7/20/2024,Android
usr_463,2024-05-30 12:32:15,0,timed_2_1,1,6.99,7/19/2024,iOS
usr_164,2024-05-30 22:40:31,1,timed_2_1,1,6.99,7/19/2024,iOS
usr_425,2024-05-30 13:59:15,1,timed_2_1,1,6.99,7/19/2024,iOS
usr_239,2024-05-30 12:11:28,0,gem_sub_1,0,2.99,7/19/2024,iOS
usr_275,2024-07-14 6:47:02,0,timed_2_1,1,6.99,7/19/2024,Android
usr_275,2024-07-14 6:47:02,0,gem_2,0,9.99,7/19/2024,Android
usr_275,2024-07-14 6:47:02,0,gem_1,0,4.99,7/19/2024,Android
usr_505,2024-06-12 16:13:56,1,timed_2_1,1,6.99,7/19/2024,Android
usr_255,2024-05-31 11:34:32,1,gem_sub_1,0,2.99,7/19/2024,iOS
usr_374,2024-07-01 21:06:48,0,timed_2_1,1,6.99,7/19/2024,iOS
usr_374,2024-07-01 21:06:48,0,prog_b_6,1,9.99,7/19/2024,iOS
usr_374,2024-07-01 21:06:48,0,timed_2_4,0,49.99,7/19/2024,iOS
usr_84,2024-05-30 14:05:35,0,timed_2_1,1,6.99,7/19/2024,iOS
usr_506,2024-06-14 10:22:28,1,gem_sub_1,0,2.99,7/19/2024,Android
usr_347,2024-05-30 19:49:13,1,timed_2_1,1,6.99,7/19/2024,iOS
usr_59,2024-06-20 1:24:24,1,timed_2_1,1,6.99,7/19/2024,Android
usr_62,2024-06-20 1:39:04,1,timed_2_1,1,6.99,7/19/2024,Android
usr_261,2024-06-16 3:16:27,0,gem_sub_1,0,2.99,7/19/2024,iOS
usr_507,2024-05-31 12:49:37,1,gem_sub_1,0,2.99,7/19/2024,iOS
usr_508,2024-07-19 2:59:03,0,gem_2,0,9.99,7/19/2024,iOS
usr_508,2024-07-19 2:59:03,0,gem_1,0,4.99,7/19/2024,iOS
usr_508,2024-07-19 2:59:03,0,timed_2_1,1,6.99,7/19/2024,iOS
usr_508,2024-07-19 2:59:03,0,prog_b_1,0,9.99,7/19/2024,iOS
usr_508,2024-07-19 2:59:03,0,daily_9,0,0.99,7/19/2024,iOS
usr_212,2024-05-30 15:10:26,1,timed_2_1,1,6.99,7/19/2024,iOS
usr_509,2024-05-30 12:03:20,0,gem_sub_1,0,2.99,7/19/2024,iOS
usr_509,2024-05-30 12:03:20,0,timed_2_1,1,6.99,7/19/2024,iOS
usr_265,2024-07-06 11:58:01,1,gem_sub_1,0,2.99,7/19/2024,Android
usr_510,2024-05-30 12:26:00,1,timed_2_1,1,6.99,7/19/2024,iOS
usr_510,2024-05-30 12:26:00,1,timed_3_3,1,69.99,7/19/2024,iOS
usr_511,2024-07-10 14:30:10,1,starter_1,1,5.99,7/19/2024,iOS
usr_18,2024-05-30 23:57:47,0,timed_2_1,1,6.99,7/19/2024,Android
usr_234,2024-05-30 12:21:46,1,gem_sub_1,0,2.99,7/19/2024,iOS
usr_272,2024-05-30 11:51:02,1,gem_sub_1,0,2.99,7/19/2024,Android
usr_421,2024-05-31 0:16:43,0,timed_2_1,1,6.99,7/19/2024,iOS
usr_421,2024-05-31 0:16:43,0,timed_2_4,0,49.99,7/19/2024,iOS
usr_294,2024-05-30 11:55:42,1,gem_sub_1,0,2.99,7/19/2024,iOS
usr_512,2024-06-20 0:46:49,1,timed_2_1,1,6.99,7/19/2024,Android
usr_394,2024-05-31 0:27:39,0,timed_3_1,0,4.99,7/19/2024,iOS
usr_73,2024-06-20 13:54:56,1,timed_2_1,1,6.99,7/19/2024,Android
usr_252,2024-05-31 13:01:10,0,gem_sub_1,0,2.99,7/18/2024,iOS
usr_279,2024-05-30 11:45:51,0,gem_sub_1,0,2.99,7/18/2024,Android
usr_57,2024-05-30 12:11:42,0,daily_5,0,4.99,7/18/2024,Android
usr_513,2024-07-15 10:36:48,1,prog_a_15,1,14.99,7/18/2024,iOS
usr_302,2024-05-30 14:53:59,0,gem_sub_1,0,2.99,7/18/2024,iOS
usr_283,2024-05-30 14:36:26,1,gem_sub_1,0,2.99,7/18/2024,iOS
usr_283,2024-05-30 14:36:26,1,gold_sub,1,11.99,7/18/2024,iOS
usr_119,2024-06-08 13:30:35,1,gem_sub_1,0,2.99,7/18/2024,iOS
usr_87,2024-05-30 15:16:02,1,gem_sub_1,0,2.99,7/18/2024,iOS
usr_514,2024-05-30 14:15:41,0,gem_sub_1,0,2.99,7/18/2024,Android
usr_266,2024-05-31 2:34:35,1,gem_sub_1,0,2.99,7/18/2024,iOS
usr_515,2024-06-20 2:49:50,1,gem_sub_1,0,2.99,7/18/2024,Android
usr_516,2024-05-30 15:14:37,1,gem_sub_1,0,2.99,7/18/2024,iOS
usr_129,2024-05-30 16:16:43,1,gem_2,0,9.99,7/18/2024,iOS
usr_59,2024-06-20 1:24:24,1,gold_resub,1,9.99,7/17/2024,Android
usr_119,2024-06-08 13:30:35,1,prog_t_41,0,9.99,7/17/2024,iOS
usr_7,2024-06-20 0:46:21,0,gem_1,0,4.99,7/17/2024,Android
usr_417,2024-06-24 4:44:33,0,gem_3,0,19.99,7/17/2024,Android
usr_417,2024-06-24 4:44:33,0,gem_4,0,49.99,7/17/2024,Android
usr_287,2024-06-20 3:04:31,0,gem_sub_1,0,2.99,7/17/2024,Android
usr_504,2024-07-15 4:43:54,0,prog_a_10,1,6.99,7/17/2024,Android
usr_239,2024-05-30 12:11:28,0,prog_t_51,0,9.99,7/16/2024,iOS
usr_251,2024-06-20 3:34:57,1,gem_sub_1,0,2.99,7/16/2024,Android
usr_513,2024-07-15 10:36:48,1,starter_3,1,99.99,7/16/2024,iOS
usr_513,2024-07-15 10:36:48,1,prog_a_10,1,6.99,7/16/2024,iOS
usr_417,2024-06-24 4:44:33,0,prog_a_15,1,14.99,7/16/2024,Android
usr_33,2024-06-20 1:13:48,1,gem_sub_1,0,2.99,7/16/2024,Android
usr_517,2024-05-30 12:01:27,0,gem_sub_1,0,2.99,7/16/2024,Android
usr_42,2024-05-30 11:53:25,0,gem_sub_1,0,2.99,7/16/2024,Android
usr_423,2024-06-20 8:18:59,1,gem_2,0,9.99,7/16/2024,iOS
usr_423,2024-06-20 8:18:59,1,starter_2,1,34.99,7/16/2024,iOS
usr_504,2024-07-15 4:43:54,0,starter_1,1,5.99,7/16/2024,Android
usr_323,2024-06-20 3:11:01,0,gem_sub_1,0,2.99,7/15/2024,Android
usr_518,2024-05-30 22:59:29,0,clan_2,0,22.99,7/15/2024,iOS
usr_164,2024-05-30 22:40:31,1,timed_3_2,0,29.99,7/15/2024,iOS
usr_519,2024-05-30 14:51:14,0,clan_2,0,22.99,7/15/2024,iOS
usr_115,2024-06-15 20:21:11,1,prog_b_4,1,9.99,7/15/2024,Android
usr_513,2024-07-15 10:36:48,1,starter_1,1,5.99,7/15/2024,iOS
usr_513,2024-07-15 10:36:48,1,starter_2,1,34.99,7/15/2024,iOS
usr_513,2024-07-15 10:36:48,1,gem_sub_1,0,2.99,7/15/2024,iOS
usr_513,2024-07-15 10:36:48,1,prog_b_1,0,9.99,7/15/2024,iOS
usr_513,2024-07-15 10:36:48,1,timed_3_2,0,29.99,7/15/2024,iOS
usr_513,2024-07-15 10:36:48,1,prog_b_2,1,9.99,7/15/2024,iOS
usr_304,2024-05-30 14:56:27,0,clan_1,0,5.99,7/15/2024,iOS
usr_520,2024-05-30 11:50:50,1,clan_1,0,5.99,7/15/2024,iOS
usr_521,2024-05-30 15:36:11,1,gem_sub_1,0,2.99,7/15/2024,iOS
usr_522,2024-06-20 2:37:46,0,gem_sub_1,0,2.99,7/15/2024,Android
usr_18,2024-05-30 23:57:47,0,clan_2,0,22.99,7/15/2024,Android
usr_291,2024-06-20 5:29:15,0,gem_sub_1,0,2.99,7/15/2024,Android
usr_272,2024-05-30 11:51:02,1,clan_1,0,5.99,7/15/2024,Android
usr_364,2024-05-30 23:42:19,1,gem_sub_1,0,2.99,7/15/2024,iOS
usr_523,2024-05-30 15:22:17,1,clan_2,0,22.99,7/15/2024,iOS
usr_504,2024-07-15 4:43:54,0,daily_6,0,0.99,7/15/2024,Android
usr_275,2024-07-14 6:47:02,0,gem_sub_1,0,2.99,7/14/2024,Android
usr_205,2024-05-30 13:47:56,0,gem_1,0,4.99,7/14/2024,iOS
usr_524,2024-05-31 16:07:06,0,clan_1,0,5.99,7/14/2024,iOS
usr_171,2024-05-30 12:39:42,1,clan_2,0,22.99,7/14/2024,iOS
usr_525,2024-05-31 0:58:43,1,clan_1,0,5.99,7/14/2024,Android
usr_526,2024-07-14 5:32:31,1,starter_1,1,5.99,7/14/2024,iOS
usr_62,2024-06-20 1:39:04,1,gem_sub_1,0,2.99,7/14/2024,Android
usr_472,2024-05-30 12:59:10,0,clan_2,0,22.99,7/14/2024,iOS
usr_527,2024-07-13 17:55:35,0,daily_9,0,0.99,7/14/2024,iOS
usr_304,2024-05-30 14:56:27,0,clan_1,0,5.99,7/14/2024,iOS
usr_318,2024-06-23 8:19:24,1,gem_sub_1,0,2.99,7/14/2024,Android
usr_453,2024-06-20 6:19:33,1,clan_1,0,5.99,7/14/2024,Android
usr_495,2024-07-05 0:03:50,0,gem_sub_1,0,2.99,7/14/2024,Android
usr_440,2024-06-20 6:21:20,1,clan_1,0,5.99,7/14/2024,Android
usr_528,2024-06-20 3:12:30,0,clan_2,0,22.99,7/14/2024,Android
usr_528,2024-06-20 3:12:30,0,clan_1,0,5.99,7/14/2024,Android
usr_529,2024-06-20 0:58:56,0,clan_1,0,5.99,7/14/2024,Android
usr_511,2024-07-10 14:30:10,1,daily_6,0,0.99,7/14/2024,iOS
usr_530,2024-05-30 12:16:19,1,clan_1,0,5.99,7/14/2024,iOS
usr_295,2024-05-30 11:59:03,1,gem_sub_1,0,2.99,7/14/2024,iOS
usr_531,2024-06-21 17:56:34,1,prog_a_10,1,6.99,7/14/2024,Android
usr_532,2024-05-30 13:49:55,0,clan_2,0,22.99,7/14/2024,Android
usr_532,2024-05-30 13:49:55,0,gem_sub_1,0,2.99,7/14/2024,Android
usr_80,2024-05-30 13:57:37,1,prog_a_81,1,69.99,7/13/2024,iOS
usr_84,2024-05-30 14:05:35,0,clan_2,0,22.99,7/13/2024,iOS
usr_533,2024-05-30 12:22:11,1,gold_resub,1,9.99,7/13/2024,iOS
usr_119,2024-06-08 13:30:35,1,starter_3,1,99.99,7/13/2024,iOS
usr_339,2024-05-30 15:29:25,1,gem_sub_1,0,2.99,7/13/2024,Android
usr_472,2024-05-30 12:59:10,0,gem_sub_1,0,2.99,7/13/2024,iOS
usr_472,2024-05-30 12:59:10,0,gem_2,0,9.99,7/13/2024,iOS
usr_447,2024-05-30 12:52:15,1,clan_2,0,22.99,7/13/2024,iOS
usr_268,2024-06-01 0:04:12,0,timed_3_2,0,29.99,7/13/2024,iOS
usr_534,2024-06-20 3:15:33,0,clan_1,0,5.99,7/13/2024,Android
usr_73,2024-06-20 13:54:56,1,gold_resub,1,9.99,7/13/2024,Android
usr_73,2024-06-20 13:54:56,1,timed_3_1,0,4.99,7/13/2024,Android
usr_119,2024-06-08 13:30:35,1,prog_a_37,1,14.99,7/12/2024,iOS
usr_315,2024-05-30 13:24:38,1,gem_sub_1,0,2.99,7/12/2024,iOS
usr_212,2024-05-30 15:10:26,1,clan_1,0,5.99,7/12/2024,iOS
usr_496,2024-05-30 16:02:21,0,gem_3,0,19.99,7/12/2024,iOS
usr_354,2024-06-20 3:04:01,0,gem_sub_1,0,2.99,7/12/2024,Android
usr_535,2024-06-20 0:47:03,1,clan_2,0,22.99,7/11/2024,Android
usr_355,2024-06-20 10:58:21,0,gem_sub_1,0,2.99,7/11/2024,Android
usr_369,2024-05-30 14:35:22,1,gem_sub_1,0,2.99,7/11/2024,iOS
usr_395,2024-07-06 11:12:34,1,clan_1,0,5.99,7/11/2024,iOS
usr_171,2024-05-30 12:39:42,1,gold_resub,1,9.99,7/11/2024,iOS
usr_347,2024-05-30 19:49:13,1,gem_sub_1,0,2.99,7/11/2024,iOS
usr_377,2024-05-30 14:18:21,0,gem_sub_1,0,2.99,7/11/2024,iOS
usr_400,2024-05-30 12:51:27,1,gem_1,0,4.99,7/11/2024,iOS
usr_461,2024-06-20 16:53:48,0,prog_a_27,1,3.99,7/11/2024,Android
usr_18,2024-05-30 23:57:47,0,timed_3_1,0,4.99,7/11/2024,Android
usr_423,2024-06-20 8:18:59,1,daily_9,0,0.99,7/11/2024,iOS
usr_512,2024-06-20 0:46:49,1,gem_sub_1,0,2.99,7/11/2024,Android
usr_47,2024-06-20 0:57:06,0,gem_sub_1,0,2.99,7/11/2024,Android
usr_180,2024-06-20 10:05:02,1,prog_b_4,1,9.99,7/10/2024,Android
usr_15,2024-05-30 12:57:48,0,gem_sub_1,0,2.99,7/10/2024,Android
usr_536,2024-05-30 19:52:17,0,gem_sub_1,0,2.99,7/10/2024,iOS
usr_392,2024-06-20 0:51:41,1,gem_sub_1,0,2.99,7/10/2024,Android
usr_537,2024-05-30 15:09:53,0,clan_2,0,22.99,7/10/2024,Android
usr_334,2024-05-31 5:25:59,1,gem_sub_1,0,2.99,7/10/2024,iOS
usr_201,2024-05-30 16:28:26,1,gem_sub_1,0,2.99,7/10/2024,iOS
usr_393,2024-06-08 11:53:03,0,gem_sub_1,0,2.99,7/10/2024,iOS
usr_164,2024-05-30 22:40:31,1,prog_a_78,1,4.99,7/9/2024,iOS
usr_505,2024-06-12 16:13:56,1,gem_sub_1,0,2.99,7/9/2024,Android
usr_57,2024-05-30 12:11:42,0,daily_5,0,4.99,7/9/2024,Android
usr_397,2024-06-19 2:03:28,0,gem_sub_1,0,2.99,7/9/2024,iOS
usr_231,2024-05-30 20:15:19,1,gem_sub_1,0,2.99,7/9/2024,Android
usr_399,2024-05-30 12:29:06,1,prog_t_25,1,49.99,7/9/2024,iOS
usr_538,2024-06-20 1:09:53,1,gem_sub_1,0,2.99,7/9/2024,Android
usr_539,2024-05-30 14:26:57,1,gem_sub_1,0,2.99,7/9/2024,iOS
usr_350,2024-05-30 12:01:57,1,gem_sub_1,0,2.99,7/9/2024,iOS
usr_403,2024-06-20 4:09:44,1,gem_sub_1,0,2.99,7/9/2024,Android
usr_461,2024-06-20 16:53:48,0,gem_sub_1,0,2.99,7/9/2024,Android
usr_413,2024-05-30 12:02:22,0,gem_sub_1,0,2.99,7/8/2024,iOS
usr_540,2024-07-07 9:13:11,0,starter_1,1,5.99,7/8/2024,iOS
usr_418,2024-05-30 20:32:05,1,gem_sub_1,0,2.99,7/8/2024,iOS
usr_419,2024-05-30 13:37:03,0,gem_sub_1,0,2.99,7/8/2024,iOS
usr_82,2024-05-31 1:34:45,0,prog_t_11,1,9.99,7/7/2024,iOS
usr_82,2024-05-31 1:34:45,0,gem_2,0,9.99,7/7/2024,iOS
usr_388,2024-06-20 4:27:58,0,gem_sub_1,0,2.99,7/7/2024,Android
usr_541,2024-06-16 10:00:47,1,timed_3_2,0,29.99,7/7/2024,iOS
usr_525,2024-05-31 0:58:43,1,gem_sub_1,0,2.99,7/7/2024,Android
usr_59,2024-06-20 1:24:24,1,clan_1,0,5.99,7/7/2024,Android
usr_59,2024-06-20 1:24:24,1,clan_2,0,22.99,7/7/2024,Android
usr_119,2024-06-08 13:30:35,1,prog_a_35,0,19.99,7/7/2024,iOS
usr_416,2024-06-20 8:32:39,1,gem_sub_1,0,2.99,7/7/2024,Android
usr_62,2024-06-20 1:39:04,1,gold_resub,1,9.99,7/7/2024,Android
usr_399,2024-05-30 12:29:06,1,prog_a_98_2,0,34.99,7/7/2024,iOS
usr_399,2024-05-30 12:29:06,1,prog_a_98_1,0,14.99,7/7/2024,iOS
usr_399,2024-05-30 12:29:06,1,prog_t_442,0,19.99,7/7/2024,iOS
usr_64,2024-06-20 10:45:04,1,gem_sub_1,0,2.99,7/7/2024,Android
usr_400,2024-05-30 12:51:27,1,gem_sub_1,0,2.99,7/7/2024,iOS
usr_447,2024-05-30 12:52:15,1,timed_3_1,0,4.99,7/7/2024,iOS
usr_528,2024-06-20 3:12:30,0,gem_sub_1,0,2.99,7/7/2024,Android
usr_408,2024-06-20 3:11:52,1,gem_sub_1,0,2.99,7/7/2024,Android
usr_306,2024-05-30 14:42:57,1,gem_sub_1,0,2.99,7/7/2024,Android
usr_421,2024-05-31 0:16:43,0,clan_1,0,5.99,7/7/2024,iOS
usr_352,2024-05-31 10:43:35,0,gem_sub_1,0,2.99,7/7/2024,iOS
usr_542,2024-05-30 17:05:11,1,gem_sub_1,0,2.99,7/7/2024,Android
usr_73,2024-06-20 13:54:56,1,gem_sub_1,0,2.99,7/7/2024,Android
usr_426,2024-05-30 14:13:10,0,gem_sub_1,0,2.99,7/6/2024,iOS
usr_57,2024-05-30 12:11:42,0,clan_2,0,22.99,7/6/2024,Android
usr_543,2024-07-06 11:08:12,1,starter_1,1,5.99,7/6/2024,Android
usr_543,2024-07-06 11:08:12,1,gem_2,0,9.99,7/6/2024,Android
usr_543,2024-07-06 11:08:12,1,timed_3_1,0,4.99,7/6/2024,Android
usr_123,2024-05-30 16:24:41,1,timed_3_3,1,69.99,7/6/2024,Android
usr_123,2024-05-30 16:24:41,1,timed_3_1,0,4.99,7/6/2024,Android
usr_123,2024-05-30 16:24:41,1,timed_3_2,0,29.99,7/6/2024,Android
usr_123,2024-05-30 16:24:41,1,gem_sub_1,0,2.99,7/6/2024,Android
usr_268,2024-06-01 0:04:12,0,gem_sub_1,0,2.99,7/6/2024,iOS
usr_268,2024-06-01 0:04:12,0,timed_3_1,0,4.99,7/6/2024,iOS
usr_431,2024-05-30 12:28:01,0,gem_sub_1,0,2.99,7/6/2024,iOS
usr_18,2024-05-30 23:57:47,0,timed_3_1,0,4.99,7/6/2024,Android
usr_544,2024-05-30 21:05:59,1,gem_sub_1,0,2.99,7/6/2024,Android
usr_442,2024-05-31 12:08:34,1,gem_sub_1,0,2.99,7/6/2024,iOS
usr_443,2024-05-30 12:14:03,1,gem_sub_1,0,2.99,7/6/2024,iOS
usr_47,2024-06-20 0:57:06,0,clan_1,0,5.99,7/6/2024,Android
usr_411,2024-06-20 4:44:12,1,gem_sub_1,0,2.99,7/6/2024,Android
usr_433,2024-05-30 12:17:58,1,gem_sub_1,0,2.99,7/5/2024,iOS
usr_545,2024-05-31 1:28:25,0,prog_a_92_1,1,7.99,7/5/2024,Android
usr_82,2024-05-31 1:34:45,0,gem_2,0,9.99,7/5/2024,iOS
usr_242,2024-05-30 22:25:07,1,gem_sub_1,0,2.99,7/5/2024,iOS
usr_495,2024-07-05 0:03:50,0,daily_9,0,0.99,7/5/2024,Android
usr_440,2024-06-20 6:21:20,1,gem_sub_1,0,2.99,7/5/2024,Android
usr_546,2024-07-02 11:23:42,0,prog_a_10,1,6.99,7/5/2024,iOS
usr_546,2024-07-02 11:23:42,0,gem_2,0,9.99,7/5/2024,iOS
usr_546,2024-07-02 11:23:42,0,gem_1,0,4.99,7/5/2024,iOS
usr_425,2024-05-30 13:59:15,1,gem_sub_1,0,2.99,7/4/2024,iOS
usr_115,2024-06-15 20:21:11,1,gold_sub,1,11.99,7/4/2024,Android
usr_541,2024-06-16 10:00:47,1,prog_a_35,0,19.99,7/4/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_4,0,9.99,7/4/2024,iOS
usr_541,2024-06-16 10:00:47,1,timed_3_2,0,29.99,7/4/2024,iOS
usr_212,2024-05-30 15:10:26,1,prog_b_2,1,9.99,7/4/2024,iOS
usr_547,2024-05-30 12:52:04,1,gem_sub_1,0,2.99,7/4/2024,iOS
usr_447,2024-05-30 12:52:15,1,timed_3_1,0,4.99,7/4/2024,iOS
usr_548,2024-05-31 6:07:40,0,prog_a_61,1,6.99,7/4/2024,iOS
usr_498,2024-06-20 4:25:52,1,clan_2,0,22.99,7/4/2024,Android
usr_546,2024-07-02 11:23:42,0,starter_2,1,34.99,7/4/2024,iOS
usr_47,2024-06-20 0:57:06,0,timed_3_1,0,4.99,7/4/2024,Android
usr_549,2024-06-20 4:06:18,0,timed_3_1,0,4.99,7/3/2024,Android
usr_427,2024-05-30 13:03:52,0,gem_sub_1,0,2.99,7/3/2024,iOS
usr_458,2024-06-20 5:00:48,1,clan_1,0,5.99,7/3/2024,Android
usr_541,2024-06-16 10:00:47,1,timed_3_2,0,29.99,7/3/2024,iOS
usr_119,2024-06-08 13:30:35,1,gem_5,0,99.99,7/3/2024,iOS
usr_175,2024-05-30 12:34:45,1,timed_3_1,0,4.99,7/3/2024,iOS
usr_473,2024-05-30 12:24:22,1,timed_3_1,0,4.99,7/3/2024,iOS
usr_304,2024-05-30 14:56:27,0,gem_1,0,4.99,7/3/2024,iOS
usr_550,2024-06-20 0:59:41,1,timed_3_3,1,69.99,7/3/2024,Android
usr_550,2024-06-20 0:59:41,1,timed_3_2,0,29.99,7/3/2024,Android
usr_550,2024-06-20 0:59:41,1,timed_3_1,0,4.99,7/3/2024,Android
usr_546,2024-07-02 11:23:42,0,gem_4,0,49.99,7/3/2024,iOS
usr_546,2024-07-02 11:23:42,0,prog_b_2,1,9.99,7/3/2024,iOS
usr_450,2024-05-30 13:56:41,1,gem_sub_1,0,2.99,7/3/2024,iOS
usr_450,2024-05-30 13:56:41,1,prog_c_4,1,49.99,7/3/2024,iOS
usr_394,2024-05-31 0:27:39,0,timed_3_1,0,4.99,7/3/2024,iOS
usr_551,2024-05-30 18:41:30,1,gem_sub_1,0,2.99,7/3/2024,iOS
usr_535,2024-06-20 0:47:03,1,gold_sub,1,11.99,7/2/2024,Android
usr_464,2024-05-30 19:48:07,1,gem_sub_1,0,2.99,7/2/2024,iOS
usr_239,2024-05-30 12:11:28,0,timed_3_2,0,29.99,7/2/2024,iOS
usr_80,2024-05-30 13:57:37,1,gold_resub,1,9.99,7/2/2024,iOS
usr_552,2024-05-30 21:34:40,1,timed_3_1,0,4.99,7/2/2024,iOS
usr_553,2024-05-30 16:31:07,1,timed_3_1,0,4.99,7/2/2024,iOS
usr_554,2024-05-30 16:29:27,1,timed_3_1,0,4.99,7/2/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_4,0,9.99,7/2/2024,iOS
usr_555,2024-05-31 3:07:49,1,gem_sub_1,0,2.99,7/2/2024,iOS
usr_84,2024-05-30 14:05:35,0,timed_3_1,0,4.99,7/2/2024,iOS
usr_556,2024-05-30 12:37:36,0,gem_sub_1,0,2.99,7/2/2024,iOS
usr_59,2024-06-20 1:24:24,1,timed_5_1,1,2.99,7/2/2024,Android
usr_59,2024-06-20 1:24:24,1,timed_3_1,0,4.99,7/2/2024,Android
usr_465,2024-05-30 12:43:28,1,gem_sub_1,0,2.99,7/2/2024,iOS
usr_60,2024-06-17 12:51:09,0,timed_3_3,1,69.99,7/2/2024,iOS
usr_60,2024-06-17 12:51:09,0,timed_3_1,0,4.99,7/2/2024,iOS
usr_60,2024-06-17 12:51:09,0,timed_3_2,0,29.99,7/2/2024,iOS
usr_261,2024-06-16 3:16:27,0,timed_3_3,1,69.99,7/2/2024,iOS
usr_261,2024-06-16 3:16:27,0,timed_3_2,0,29.99,7/2/2024,iOS
usr_261,2024-06-16 3:16:27,0,timed_3_1,0,4.99,7/2/2024,iOS
usr_417,2024-06-24 4:44:33,0,gem_1,0,4.99,7/2/2024,Android
usr_417,2024-06-24 4:44:33,0,gem_2,0,9.99,7/2/2024,Android
usr_417,2024-06-24 4:44:33,0,timed_5_1,1,2.99,7/2/2024,Android
usr_212,2024-05-30 15:10:26,1,timed_3_1,0,4.99,7/2/2024,iOS
usr_14,2024-06-20 1:19:15,1,gem_sub_1,0,2.99,7/2/2024,Android
usr_14,2024-06-20 1:19:15,1,gold_sub,1,11.99,7/2/2024,Android
usr_522,2024-06-20 2:37:46,0,timed_3_1,0,4.99,7/2/2024,Android
usr_557,2024-05-30 16:12:44,1,timed_3_1,0,4.99,7/2/2024,iOS
usr_461,2024-06-20 16:53:48,0,timed_5_1,1,2.99,7/2/2024,Android
usr_461,2024-06-20 16:53:48,0,starter_1,1,5.99,7/2/2024,Android
usr_392,2024-06-20 0:51:41,1,prog_c_18,1,49.99,7/2/2024,Android
usr_454,2024-05-30 12:13:26,1,gem_sub_1,0,2.99,7/2/2024,Android
usr_455,2024-05-31 0:03:17,0,gem_sub_1,0,2.99,7/2/2024,iOS
usr_306,2024-05-30 14:42:57,1,gold_resub,1,9.99,7/2/2024,Android
usr_43,2024-06-20 1:24:26,0,timed_3_1,0,4.99,7/2/2024,Android
usr_546,2024-07-02 11:23:42,0,gem_sub_1,0,2.99,7/2/2024,iOS
usr_546,2024-07-02 11:23:42,0,starter_1,1,5.99,7/2/2024,iOS
usr_546,2024-07-02 11:23:42,0,gem_3,0,19.99,7/2/2024,iOS
usr_457,2024-06-20 10:26:21,1,gem_sub_1,0,2.99,7/2/2024,Android
usr_47,2024-06-20 0:57:06,0,timed_5_1,1,2.99,7/2/2024,Android
usr_73,2024-06-20 13:54:56,1,timed_3_1,0,4.99,7/2/2024,Android
usr_463,2024-05-30 12:32:15,0,gem_sub_1,0,2.99,7/1/2024,iOS
usr_518,2024-05-30 22:59:29,0,timed_5_1,1,2.99,7/1/2024,iOS
usr_82,2024-05-31 1:34:45,0,timed_5_1,1,2.99,7/1/2024,iOS
usr_435,2024-06-20 2:01:19,0,gem_sub_1,0,2.99,7/1/2024,Android
usr_558,2024-06-30 17:28:22,0,gem_sub_1,0,2.99,7/1/2024,Android
usr_541,2024-06-16 10:00:47,1,timed_5_3,0,39.99,7/1/2024,iOS
usr_541,2024-06-16 10:00:47,1,daily_5,0,4.99,7/1/2024,iOS
usr_59,2024-06-20 1:24:24,1,clan_1,0,5.99,7/1/2024,Android
usr_59,2024-06-20 1:24:24,1,timed_5_1,1,2.99,7/1/2024,Android
usr_399,2024-05-30 12:29:06,1,prog_b_5,1,9.99,7/1/2024,iOS
usr_399,2024-05-30 12:29:06,1,timed_5_2,1,19.99,7/1/2024,iOS
usr_399,2024-05-30 12:29:06,1,timed_5_1,1,2.99,7/1/2024,iOS
usr_378,2024-06-21 3:35:16,0,gem_sub_1,0,2.99,7/1/2024,Android
usr_559,2024-06-20 3:50:33,1,gem_sub_1,0,2.99,7/1/2024,Android
usr_212,2024-05-30 15:10:26,1,timed_5_1,1,2.99,7/1/2024,iOS
usr_473,2024-05-30 12:24:22,1,gem_sub_1,0,2.99,7/1/2024,iOS
usr_466,2024-05-30 13:24:27,0,gem_sub_1,0,2.99,7/1/2024,iOS
usr_550,2024-06-20 0:59:41,1,timed_5_4,0,79.99,7/1/2024,Android
usr_560,2024-06-20 1:52:01,1,timed_5_1,1,2.99,7/1/2024,Android
usr_467,2024-05-30 16:40:09,0,gem_sub_1,0,2.99,7/1/2024,Android
usr_19,2024-06-20 1:32:42,0,gem_sub_1,0,2.99,7/1/2024,Android
usr_421,2024-05-31 0:16:43,0,timed_5_3,0,39.99,7/1/2024,iOS
usr_561,2024-05-30 20:33:09,0,timed_5_1,1,2.99,7/1/2024,Android
usr_129,2024-05-30 16:16:43,1,daily_7,0,19.99,7/1/2024,iOS
usr_129,2024-05-30 16:16:43,1,prog_t_15,1,49.99,7/1/2024,iOS
usr_49,2024-06-20 2:31:34,0,timed_5_1,1,2.99,6/30/2024,Android
usr_468,2024-05-30 13:20:47,0,gem_sub_1,0,2.99,6/30/2024,iOS
